user_loc,fr_loc,distance
SI03,ITF5,643.2746304249313
SI03,ITF6,814.9014467747301
SI03,ITG1,971.1399606173244
SI03,ITG2,875.494784271179
SI03,ITH1,311.0795851665488
SI03,ITH2,330.82936159735095
SI03,ITH3,291.6293732877198
SI03,ITH4,178.4344173449779
SI03,ITH5,392.74049847852956
SI03,ITI1,454.6647513953972
SI03,ITI2,435.3155143227459
SI03,ITI3,372.41229171871925
SI03,ITI4,534.011092802067
SI03,LI00,459.74213791535794
SI03,LT01,1176.7927963272239
SI03,LT02,1163.9672814693138
SI03,LU00,796.8058499279541
SI03,LV00,1341.4524908212786
SI03,ME00,499.26839357339503
SI03,MK00,706.9804210798657
SI03,MT00,1154.2679537656563
SI03,NL11,996.2378521717794
SI03,NL12,1025.205786734004
SI03,NL13,969.1783289342924
SI03,NL21,941.2034161898483
SI03,NL22,944.6811294909335
SI03,NL23,1003.1794133342792
SI03,NL31,987.4037049317669
SI03,NL32,1030.3121277048376
SI03,NL33,1019.9069706621507
SI03,NL34,1021.1913924496833
SI03,NL41,952.9093026094431
SI03,NL42,881.924764819127
SI03,NO01,1555.2209986290345
SI03,NO02,1718.1176323719717
SI03,NO03,1533.5624513614316
SI03,NO04,1523.3442675925871
SI03,NO05,1749.0629232543304
SI03,NO06,1962.6848739985135
SI03,NO07,2455.0717327316947
SI03,PL21,540.3402989305043
SI03,PL22,518.078554707741
SI03,PL41,683.4013720012902
SI03,PL42,816.1375044450099
SI03,PL43,652.2587219105413
SI03,PL51,541.7968680636409
SI03,PL52,519.8681924030735
SI03,PL61,786.499228661393
SI03,PL62,925.9467143746199
SI03,PL63,912.2504872210242
SI03,PL71,669.7391027025212
SI03,PL72,645.2892617758083
SI03,PL81,773.2043597462773
SI03,PL82,650.0189908594057
SI03,PL84,949.0333376431408
SI03,PL91,780.4255341087216
SI03,PL92,784.2775020382195
SI03,PT11,1975.6959368197993
SI03,PT15,2186.7607992753715
SI03,PT16,2040.1219821552331
SI03,PT17,2165.8564835169664
SI03,PT18,2104.8587727522145
SI03,PT20,3675.47452034644
SI03,PT30,3258.7674996894098
SI03,RO11,615.0349776285071
SI03,RO12,729.2840414554155
SI03,RO21,874.7314180111117
SI03,RO22,967.6238323508752
SI03,RO31,831.364237720838
SI03,RO32,863.0884274058095
SI03,RO41,681.7320297613783
SI03,RO42,508.30279785336654
SI03,RS11,433.57896404287845
SI03,RS12,371.57917620832995
SI03,RS21,477.5678352462811
SI03,RS22,594.2091590682045
SI03,SE11,1477.9621335079833
SI03,SE12,1445.9844873266318
SI03,SE21,1225.0709756909107
SI03,SE22,1089.6586151724014
SI03,SE23,1327.0492710217977
SI03,SE31,1614.4191774907276
SI03,SE32,1881.925256834936
SI03,SE33,2192.0832549088364
SI03,SI03,0
SI03,SI04,98.69951325289661
SI03,SK01,262.21404618951146
SI03,SK02,315.0333687736
SI03,SK03,413.2455713912247
SI03,SK04,529.2040090608134
SI03,TR10,1188.823849198262
SI03,TR21,1102.6155652457549
SI03,TR22,1222.8493293162694
SI03,TR31,1304.462889911829
SI03,TR32,1460.286955624205
SI03,TR33,1398.8273740919215
SI03,TR41,1341.490944472526
SI03,TR42,1345.741161140278
SI03,TR51,1569.9423895437362
SI03,TR52,1697.1470884287075
SI03,TR61,1640.6135039030746
SI03,TR62,1905.2834499740175
SI03,TR63,2024.2575361295292
SI03,TR71,1749.5753724936078
SI03,TR72,1870.3105084317283
SI03,TR81,1456.1994500731507
SI03,TR82,1584.2022142864985
SI03,TR83,1751.015497266895
SI03,TR90,2009.0592581531705
SI03,TRA1,2182.4380856894895
SI03,TRA2,2360.3021834663123
SI03,TRB1,2108.287679140205
SI03,TRB2,2429.3446856729424
SI03,TRC1,2089.4519678450533
SI03,TRC2,2216.2626435043185
SI03,TRC3,2358.0995921093127
SI03,UKC1,1511.5558225208447
SI03,UKC2,1543.8009298251081
SI03,UKD1,1594.1051774828873
SI03,UKD3,1498.2043180821527
SI03,UKD4,1531.6530876212873
SI03,UKD6,1502.9486770297838
SI03,UKD7,1532.2907318356588
SI03,UKE1,1405.7642699548553
SI03,UKE2,1474.0319944224325
SI03,UKE3,1444.3136672101066
SI03,UKE4,1475.4749997918418
SI03,UKF1,1419.6127996663363
SI03,UKF2,1373.7064056729905
SI03,UKF3,1358.751454739496
SI03,UKG1,1426.8089602588298
SI03,UKG2,1465.0342657517306
SI03,UKG3,1429.7562662815355
SI03,UKH1,1267.475218326594
SI03,UKH2,1304.3752239041987
SI03,UKH3,1243.2596685555209
SI03,UKI3,1279.7115669141026
SI03,UKI4,1272.1390581994654
SI03,UKI5,1265.9529945972033
SI03,UKI6,1270.864089650443
SI03,UKI7,1290.282677553141
SI03,UKJ1,1343.4261046671563
SI03,UKJ2,1269.3010872711059
SI03,UKJ3,1333.117786028854
SI03,UKJ4,1217.9870010247514
SI03,UKK1,1418.2506308764052
SI03,UKK2,1411.916082674017
SI03,UKK3,1561.7535198017508
SI03,UKK4,1499.7097887259338
SI03,UKL1,1532.6694649157962
SI03,UKL2,1497.591769551797
SI03,UKM5,1735.4067897145103
SI03,UKM6,1842.8541757764617
SI03,UKM7,1702.1975689090941
SI03,UKM8,1738.2850842718383
SI03,UKM9,1697.9670583026707
SI03,UKN0,1766.7025015432769
SI03,UKN1,1813.4665441610607
SI04,AL01,647.4428387581556
SI04,AL02,702.7764552023893
SI04,AL03,782.0514539110001
SI04,AT11,242.7445392621232
SI04,AT12,271.4653053544645
SI04,AT13,286.1431708641087
SI04,AT21,84.10360035155561
SI04,AT22,150.41986988867387
SI04,AT31,238.40472880978595
SI04,AT32,195.35621850123476
SI04,AT33,252.21383591567323
SI04,AT34,374.73037816521065
SI04,BE10,907.1397065850047
SI04,BE21,916.9261546789331
SI04,BE22,854.1690837692173
SI04,BE23,949.4107563776671
SI04,BE24,897.9690364490735
SI04,BE25,990.4436633892044
SI04,BE31,882.6792045168445
SI04,BE32,908.6457490292415
SI04,BE33,813.9621189660428
SI04,BE34,779.7789580667584
SI04,BE35,847.7069483084028
SI04,BG31,819.4659573567277
SI04,BG32,972.103207164064
SI04,BG33,1082.6137259574127
SI04,BG34,1052.5737641857247
SI04,BG41,821.2351386593402
SI04,BG42,961.0800482454683
SI04,CH01,587.775905851831
SI04,CH02,537.8180435488388
SI04,CH03,509.8690788499477
SI04,CH04,457.7972675396019
SI04,CH05,412.2360724717066
SI04,CH06,468.3985440333317
SI04,CH07,424.3936413472397
SI04,CY00,2005.7423303330536
SI04,CZ01,445.93459570665146
SI04,CZ02,439.3137031857968
SI04,CZ03,370.1825514871431
SI04,CZ04,493.03059919269685
SI04,CZ05,487.7988473593372
SI04,CZ06,381.3519410273938
SI04,CZ07,454.4128603560033
SI04,CZ08,502.414796162392
SI04,DE11,485.8318796041657
SI04,DE12,547.8753801890626
SI04,DE13,512.950294830937
SI04,DE14,437.0054546279421
SI04,DE21,309.39315803433016
SI04,DE22,317.68282120485725
SI04,DE23,399.0499140473477
SI04,DE24,496.43486865426115
SI04,DE25,451.1247082361132
SI04,DE26,547.733088211002
SI04,DE27,373.6802993548664
SI04,DE30,719.3886320055153
SI04,DE40,709.3507055402303
SI04,DE50,888.3681914712084
SI04,DE60,887.6272285353226
SI04,DE71,611.3264218182935
SI04,DE72,659.8746024483886
SI04,DE73,661.6995351593127
SI04,DE80,877.9431781246535
SI04,DE91,727.7798642880902
SI04,DE92,782.1429384261811
SI04,DE93,864.2259738456678
SI04,DE94,894.5157416765085
SI04,DEA1,808.0775309135203
SI04,DEA2,767.9121811322768
SI04,DEA3,821.846159828361
SI04,DEA4,776.2584814727835
SI04,DEA5,768.1076159311134
SI04,DEB1,691.313474185241
SI04,DEB2,709.0435588629855
SI04,DEB3,605.0780187331727
SI04,DEC0,661.1371812338665
SI04,DED2,567.1690250396413
SI04,DED4,532.5388714895655
SI04,DED5,600.0911943821781
SI04,DEE0,670.7867310014784
SI04,DEF0,944.41313301713285
SI04,DEG0,591.1611281775681
SI04,DK01,1081.965141064854
SI04,DK02,1050.8097662029647
SI04,DK03,1084.0809298646425
SI04,DK04,1178.3498878058645
SI04,DK05,1263.4361060147116
SI04,EE00,1617.8021639324993
SI04,EL30,1203.4118479406382
SI04,EL41,1283.3119881014368
SI04,EL42,1498.5770987514823
SI04,EL43,1496.0135264639612
SI04,EL51,1028.7586030614857
SI04,EL52,920.4761676244246
SI04,EL53,863.1699462063362
SI04,EL54,897.9715757486083
SI04,EL61,979.167581601113
SI04,EL62,927.3312483909651
SI04,EL63,1066.901013957476
SI04,EL64,1097.686078504159
SI04,EL65,1175.980370807888
SI04,ES11,1826.8355037969588
SI04,ES12,1632.5624009640956
SI04,ES13,1488.8365533201925
SI04,ES21,1377.4773158739497
SI04,ES22,1319.363769637233
SI04,ES23,1403.9130283850927
SI04,ES24,1312.9612151659162
SI04,ES30,1583.4062946945457
SI04,ES41,1613.9590055882522
SI04,ES42,1607.3447716325245
SI04,ES43,1843.0042983058236
SI04,ES51,1108.490647891883
SI04,ES52,1442.8723870573183
SI04,ES53,1182.9912168666315
SI04,ES61,1859.5711259268703
SI04,ES62,1578.6280029216548
SI04,ES63,1992.1350573876098
SI04,ES64,1877.8059096638656
SI04,ES70,3300.8113046472017
SI04,FI19,1888.0084480432288
SI04,FI1B,1733.8097628939609
SI04,FI1C,1781.6648163899777
SI04,FI1D,2186.620525044708
SI04,FI20,1619.9981137454522
SI04,FR10,951.1721259665393
SI04,FRB0,983.1017874538215
SI04,FRC1,778.9540084409855
SI04,FRC2,632.8234530138653
SI04,FRD1,1163.8573457106766
SI04,FRD2,1062.1377964771932
SI04,FRE1,975.7620724392068
SI04,FRE2,953.1292979399369
SI04,FRF1,579.4284164804988
SI04,FRF2,805.7309145261739
SI04,FRF3,675.4489412291066
SI04,FRG0,1177.5874171498742
SI04,FRH0,1315.0842118057676
SI04,FRI1,1167.7832690938374
SI04,FRI2,985.7494089924062
SI04,FRI3,1115.0544404100606
SI04,FRJ1,915.2172382971675
SI04,FRJ2,1055.1408339142467
SI04,FRK1,862.222359241794
SI04,FRK2,709.6041540580067
SI04,FRL0,716.4090449596201
SI04,FRM0,604.2302951544995
SI04,FRY1,7640.835961533205
SI04,FRY2,7717.483684213459
SI04,FRY3,7972.689729557057
SI04,FRY4,8523.026894207174
SI04,FRY5,7220.361616479496
SI04,HR03,239.92105669184
SI04,HR04,196.86672223598563
SI04,HU11,398.51444753176236
SI04,HU12,411.43856411952135
SI04,HU21,325.98938087611975
SI04,HU22,249.76121898371875
SI04,HU23,295.86303764440686
SI04,HU31,524.1859293568564
SI04,HU32,569.1365382384007
SI04,HU33,451.1619655692321
SI04,IE04,1847.1863904661539
SI04,IE05,1788.9547958853145
SI04,IE06,1699.5764025679607
SI04,IS00,2952.725160768161
SI04,ITC1,518.7528428125999
SI04,ITC2,537.1704250954925
SI04,ITC3,468.4495364334388
SI04,ITC4,380.05712157214793
SI04,ITF1,421.011173020954
SI04,ITF2,487.31413910901995
SI04,ITF3,577.5861148236216
SI04,ITF4,623.1501735898444
SI04,ITF5,633.2435830920766
SI04,ITF6,804.4836814490881
SI04,ITG1,941.7462062434097
SI04,ITG2,805.1843110298757
SI04,ITH1,232.5079835131123
SI04,ITH2,244.48579876782617
SI04,ITH3,202.8567613770837
SI04,ITH4,93.56753591368026
SI04,ITH5,308.8592987183552
SI04,ITI1,374.96705870956913
SI04,ITI2,373.5961851450744
SI04,ITI3,316.66460571148804
SI04,ITI4,481.78973395132283
SI04,LI00,383.43614129269247
SI04,LT01,1244.2353370655958
SI04,LT02,1224.31867523255
SI04,LU00,739.0552157867768
SI04,LV00,1399.9878209080964
SI04,ME00,540.7153035276193
SI04,MK00,756.0533980477157
SI04,MT00,1127.2546815025223
SI04,NL11,967.6379717799329
SI04,NL12,992.2516349184907
SI04,NL13,937.8519777425072
SI04,NL21,906.2362910492363
SI04,NL22,904.564528123262
SI04,NL23,965.0245033916534
SI04,NL31,945.0252840253108
SI04,NL32,989.5297190475532
SI04,NL33,974.1548576264843
SI04,NL34,970.7004924733113
SI04,NL41,906.6448858898842
SI04,NL42,834.5978477156692
SI04,NO01,1566.3420560106488
SI04,NO02,1729.5877464345485
SI04,NO03,1541.1236908731257
SI04,NO04,1519.2380043466935
SI04,NO05,1749.6581033689454
SI04,NO06,1978.6465805118532
SI04,NO07,2482.927138404936
SI04,PL21,615.0387735089816
SI04,PL22,584.0080653225403
SI04,PL41,726.2211352344646
SI04,PL42,842.4472987090179
SI04,PL43,679.977017150331
SI04,PL51,582.6751969158726
SI04,PL52,575.4006590778946
SI04,PL61,834.9817607220257
SI04,PL62,982.2706887243974
SI04,PL63,955.9793397257175
SI04,PL71,730.0790677396483
SI04,PL72,716.8774591053235
SI04,PL81,849.3787044927935
SI04,PL82,730.5121493884867
SI04,PL84,1016.6544898881723
SI04,PL91,845.6238360290278
SI04,PL92,849.0859073059556
SI04,PT11,1887.2340625151667
SI04,PT15,2097.7659354518346
SI04,PT16,1951.1429084254553
SI04,PT17,2076.6655765483874
SI04,PT18,2015.6857777137088
SI04,PT20,3590.5802742670035
SI04,PT30,3170.356730095685
SI04,RO11,703.6080987797884
SI04,RO12,815.8293784480222
SI04,RO21,963.1488069734205
SI04,RO22,1052.1475636162616
SI04,RO31,913.1043773984663
SI04,RO32,944.0448925106423
SI04,RO41,760.1691925573958
SI04,RO42,592.1756297998439
SI04,RS11,505.233465353709
SI04,RS12,449.9400465301435
SI04,RS21,540.3192676257472
SI04,RS22,660.3092311444908
SI04,SE11,1512.5583247115082
SI04,SE12,1474.1586446868932
SI04,SE21,1250.131160812634
SI04,SE22,1107.9313688822388
SI04,SE23,1342.8061728749485
SI04,SE31,1637.1815706655493
SI04,SE32,1908.8583076214481
SI04,SE33,2222.963076160061
SI04,SI03,98.69951325289661
SI04,SI04,0
SI04,SK01,331.27998162631775
SI04,SK02,390.6456955473765
SI04,SK03,492.31532439736606
SI04,SK04,613.2785489773227
SI04,TR10,1259.0126293526398
SI04,TR21,1170.3326950130925
SI04,TR22,1284.4430019612755
SI04,TR31,1359.8208184974533
SI04,TR32,1515.966951026359
SI04,TR33,1460.690497016191
SI04,TR41,1409.005001503995
SI04,TR42,1417.6420978008487
SI04,TR51,1642.190164004434
SI04,TR52,1763.8721848368455
SI04,TR61,1700.544374305817
SI04,TR62,1973.2983717022678
SI04,TR63,2094.9378081498194
SI04,TR71,1821.3076113574512
SI04,TR72,1945.1273788073024
SI04,TR81,1532.4925654139909
SI04,TR82,1662.4912436850343
SI04,TR83,1829.9229797566118
SI04,TR90,2090.353953388693
SI04,TRA1,2263.5056274560534
SI04,TRA2,2442.794124246209
SI04,TRB1,2185.468112873623
SI04,TRB2,2509.454020137618
SI04,TRC1,2161.930536425431
SI04,TRC2,2291.9519364859266
SI04,TRC3,2435.552264783345
SI04,UKC1,1467.3796908028937
SI04,UKC2,1501.2575829864566
SI04,UKD1,1547.2659888436708
SI04,UKD3,1447.083878817969
SI04,UKD4,1481.7432617714119
SI04,UKD6,1450.1864396387969
SI04,UKD7,1479.9475301035623
SI04,UKE1,1358.8842713755896
SI04,UKE2,1427.6210447897502
SI04,UKE3,1394.3891711733781
SI04,UKE4,1426.6078894152872
SI04,UKF1,1367.8890158740367
SI04,UKF2,1319.5058369657743
SI04,UKF3,1308.8088469488505
SI04,UKG1,1369.8451109594505
SI04,UKG2,1410.5569839804775
SI04,UKG3,1374.113727553744
SI04,UKH1,1215.7718441796394
SI04,UKH2,1247.7949361324183
SI04,UKH3,1186.9837685817142
SI04,UKI3,1221.074130262262
SI04,UKI4,1213.7530200526267
SI04,UKI5,1208.001952151038
SI04,UKI6,1211.6065421689034
SI04,UKI7,1231.6838867213473
SI04,UKJ1,1284.6827397035104
SI04,UKJ2,1208.172017996076
SI04,UKJ3,1270.3518182346843
SI04,UKJ4,1159.1747990272859
SI04,UKK1,1357.3522643584079
SI04,UKK2,1347.7743926040273
SI04,UKK3,1493.8993718480835
SI04,UKK4,1433.224004914149
SI04,UKL1,1472.6044844629055
SI04,UKL2,1438.1144481343233
SI04,UKM5,1700.9309430375295
SI04,UKM6,1806.8315405708179
SI04,UKM7,1661.974391629935
SI04,UKM8,1695.4349514809178
SI04,UKM9,1653.7165422130574
SI04,UKN0,1715.3910713172588
SI04,UKN1,1762.6521334670233
SK01,AL01,746.1702943488622
SK01,AL02,815.8385710096738
SK01,AL03,903.5913713950705
SK01,AT11,92.13231219230634
SK01,AT12,98.7792678044426
SK01,AT13,59.09090599706303
SK01,AT21,297.7345343808988
SK01,AT22,191.84599881775972
SK01,AT31,239.59825287412062
SK01,AT32,311.8391034666135
SK01,AT33,439.66707239694944
SK01,AT34,563.466088759734
SK01,BE10,968.1968334538708
SK01,BE21,961.345187875497
SK01,BE22,899.2406638041685
SK01,BE23,1008.419146219539
SK01,BE24,956.1049151933597
SK01,BE25,1055.9778886684662
SK01,BE31,947.8035667881798
SK01,BE32,984.7654822143703
SK01,BE33,871.9953779165102
SK01,BE34,865.7687936227583
SK01,BE35,922.1878126891035
SK01,BG31,756.0278657920744
SK01,BG32,873.2985082866898
SK01,BG33,969.7966630114123
SK01,BG34,975.8414518785027
SK01,BG41,802.791675930171
SK01,BG42,923.9751151087652
SK01,CH01,818.6085114712224
SK01,CH02,748.0821924124068
SK01,CH03,695.9978281225783
SK01,CH04,644.9936531395492
SK01,CH05,607.6941596562474
SK01,CH06,674.3716051597945
SK01,CH07,669.759391294303
SK01,CY00,1978.7681176729848
SK01,CZ01,278.27309175801844
SK01,CZ02,269.17922452438745
SK01,CZ03,269.9943776057438
SK01,CZ04,358.057309840988
SK01,CZ05,247.55015614251238
SK01,CZ06,114.66963102038919
SK01,CZ07,140.41254658450646
SK01,CZ08,179.9155295077708
SK01,DE11,576.7589987917526
SK01,DE12,637.2980959953594
SK01,DE13,668.3583564368662
SK01,DE14,572.9720241548386
SK01,DE21,410.8941523456403
SK01,DE22,329.46119176214563
SK01,DE23,390.01436727162803
SK01,DE24,467.97119411800145
SK01,DE25,473.2941264331
SK01,DE26,565.8338371825373
SK01,DE27,493.4270219852966
SK01,DE30,538.1916406092446
SK01,DE40,528.2717026038947
SK01,DE50,805.1593336132644
SK01,DE60,769.6976384557227
SK01,DE71,648.6102377733885
SK01,DE72,670.7033813116686
SK01,DE73,634.4382482237703
SK01,DE80,701.9956252981111
SK01,DE91,641.265742497038
SK01,DE92,705.323629832013
SK01,DE93,760.3950496762141
SK01,DE94,835.8283639219011
SK01,DEA1,820.9554069474805
SK01,DEA2,798.2139786325777
SK01,DEA3,806.8905272628632
SK01,DEA4,731.2539456163338
SK01,DEA5,764.0141602641415
SK01,DEB1,735.4899962428378
SK01,DEB2,783.4054910601425
SK01,DEB3,679.7256434789365
SK01,DEC0,757.8709362509559
SK01,DED2,391.9689697942897
SK01,DED4,418.1186745587169
SK01,DED5,474.6465607915719
SK01,DEE0,554.3852499753887
SK01,DEF0,815.7346367013846
SK01,DEG0,526.8961908782039
SK01,DK01,884.5614540511879
SK01,DK02,868.3504917767951
SK01,DK03,940.2952840147672
SK01,DK04,1020.9931961826853
SK01,DK05,1096.8075921129807
SK01,EE00,1304.061272682385
SK01,EL30,1282.5392717293466
SK01,EL41,1299.049095595042
SK01,EL42,1537.9822840750585
SK01,EL43,1585.0643699448858
SK01,EL51,1013.8312901771177
SK01,EL52,961.3311798360623
SK01,EL53,947.9489641883806
SK01,EL54,1014.5654852861804
SK01,EL61,1060.6128437802786
SK01,EL62,1067.0471107137853
SK01,EL63,1181.8826515817561
SK01,EL64,1177.1880350135964
SK01,EL65,1283.122946635112
SK01,ES11,2068.3135535462725
SK01,ES12,1875.5181311429258
SK01,ES13,1741.4307995780919
SK01,ES21,1636.1746454068316
SK01,ES22,1588.985005289716
SK01,ES23,1675.5633659774487
SK01,ES24,1599.1650073445905
SK01,ES30,1868.1174198158715
SK01,ES41,1879.7825992926253
SK01,ES42,1901.9693238290274
SK01,ES43,2129.2194015747555
SK01,ES51,1407.60485843216
SK01,ES52,1751.42415350362
SK01,ES53,1503.103612211755
SK01,ES61,2163.5287952558538
SK01,ES62,1890.8438800601132
SK01,ES63,2301.1713211727647
SK01,ES64,2196.7089165919388
SK01,ES70,3605.9337201187413
SK01,FI19,1595.042367288506
SK01,FI1B,1429.0015625603592
SK01,FI1C,1479.8189408032874
SK01,FI1D,1886.885036135313
SK01,FI20,1338.7319542568332
SK01,FR10,1094.0553184100343
SK01,FRB0,1163.0287606055024
SK01,FRC1,973.6410441423784
SK01,FRC2,829.1246354808851
SK01,FRD1,1306.313088868837
SK01,FRD2,1187.2973272097179
SK01,FRE1,1061.2527547980278
SK01,FRE2,1068.212007338561
SK01,FRF1,721.5657087633226
SK01,FRF2,941.5389421587784
SK01,FRF3,800.965867256351
SK01,FRG0,1359.8924860255543
SK01,FRH0,1478.6167596018777
SK01,FRI1,1416.4281889888646
SK01,FRI2,1215.2503124642622
SK01,FRI3,1330.027567530324
SK01,FRJ1,1198.838130652077
SK01,FRJ2,1326.0666991499359
SK01,FRK1,1099.0038859940055
SK01,FRK2,957.7738474677552
SK01,FRL0,1012.3658295528724
SK01,FRM0,933.5186818403959
SK01,FRY1,7848.349682680487
SK01,FRY2,7932.347697835548
SK01,FRY3,8240.576219254304
SK01,FRY4,8585.604587001006
SK01,FRY5,7316.5666808815
SK01,HR03,477.6734676725143
SK01,HR04,296.91857800728457
SK01,HU11,170.370850178092
SK01,HU12,186.4212236205744
SK01,HU21,139.7238436034871
SK01,HU22,118.34967873408232
SK01,HU23,233.99673913317943
SK01,HU31,252.72356407640464
SK01,HU32,327.71953015423964
SK01,HU33,296.2643142467396
SK01,IE04,1893.3591611768325
SK01,IE05,1867.9623230674704
SK01,IE06,1752.2664081722764
SK01,IS00,2876.2821817896743
SK01,ITC1,798.8063221329915
SK01,ITC2,795.5066493213072
SK01,ITC3,776.5945432428415
SK01,ITC4,659.0723706574703
SK01,ITF1,713.1663276703675
SK01,ITF2,761.654449035729
SK01,ITF3,850.831761962417
SK01,ITF4,834.1371753237997
SK01,ITF5,868.9187171331273
SK01,ITF6,1037.6796753103372
SK01,ITG1,1214.3422934578361
SK01,ITG2,1134.065685478445
SK01,ITH1,466.15225615112854
SK01,ITH2,515.0596995732373
SK01,ITH3,508.6309206456592
SK01,ITH4,392.707432638861
SK01,ITH5,630.7772696700696
SK01,ITI1,702.9797401642625
SK01,ITI2,696.037551439523
SK01,ITI3,632.4769885895722
SK01,ITI4,793.8319503580913
SK01,LI00,585.4500165893978
SK01,LT01,915.5757284581016
SK01,LT02,903.8842694401984
SK01,LU00,825.0136873266182
SK01,LV00,1081.8854611148954
SK01,ME00,636.9063910715595
SK01,MK00,806.9815069548741
SK01,MT00,1394.1947751640191
SK01,NL11,918.9801864797172
SK01,NL12,959.9497604720053
SK01,NL13,901.3335041788444
SK01,NL21,885.8625713507665
SK01,NL22,905.4202589488578
SK01,NL23,955.0114366460158
SK01,NL31,953.4491155516931
SK01,NL32,989.438584041914
SK01,NL33,995.7054253110932
SK01,NL34,1012.9601491396986
SK01,NL41,933.3308886111236
SK01,NL42,869.402371815445
SK01,NO01,1362.4591676562482
SK01,NO02,1523.2174749935803
SK01,NO03,1348.8442853230536
SK01,NO04,1365.8659568839093
SK01,NO05,1577.9836054939876
SK01,NO06,1757.0288042564011
SK01,NO07,2227.1165485442166
SK01,PL21,286.1920270033205
SK01,PL22,256.8647210439424
SK01,PL41,445.21632238866533
SK01,PL42,605.4193612007024
SK01,PL43,445.55396586687175
SK01,PL51,313.62038613625003
SK01,PL52,266.2564785224446
SK01,PL61,537.4457936031588
SK01,PL62,668.1466716126415
SK01,PL63,668.190691120812
SK01,PL71,409.96590529672034
SK01,PL72,386.11735160876833
SK01,PL81,520.6419007419634
SK01,PL82,409.3488883724736
SK01,PL84,687.8757150823634
SK01,PL91,518.7790034666068
SK01,PL92,523.8163410021449
SK01,PT11,2144.760098318586
SK01,PT15,2389.216245661079
SK01,PT16,2219.966751844786
SK01,PT17,2354.087015982358
SK01,PT18,2297.251896714778
SK01,PT20,3801.658982135167
SK01,PT30,3469.2807341544412
SK01,RO11,479.454075424423
SK01,RO12,629.5043380872719
SK01,RO21,733.7362788450093
SK01,RO22,879.3937234611747
SK01,RO31,773.1338438987761
SK01,RO32,809.8338337980218
SK01,RO41,655.9928106923298
SK01,RO42,457.42234443479225
SK01,RS11,475.2057945925487
SK01,RS12,387.8176335532138
SK01,RS21,550.8782057296644
SK01,RS22,640.2484091906792
SK01,SE11,1242.6341509981507
SK01,SE12,1221.4425300363673
SK01,SE21,1008.4604040877527
SK01,SE22,888.493140092269
SK01,SE23,1127.2582749765409
SK01,SE31,1398.3873270013166
SK01,SE32,1656.9798995043604
SK01,SE33,1959.7272095701537
SK01,SI03,262.21404618951146
SK01,SI04,331.27998162631775
SK01,SK01,0
SK01,SK02,74.73344345153704
SK01,SK03,176.21470536935652
SK01,SK04,309.0682475293287
SK01,TR10,1187.287007851073
SK01,TR21,1115.112075531362
SK01,TR22,1258.5334412954237
SK01,TR31,1362.1993242606463
SK01,TR32,1513.7771762661405
SK01,TR33,1429.3960081872638
SK01,TR41,1349.0556747608002
SK01,TR42,1331.9998956376446
SK01,TR51,1550.532335370005
SK01,TR52,1702.379452195232
SK01,TR61,1675.1676130548312
SK01,TR62,1901.931927033712
SK01,TR63,2007.088826411438
SK01,TR71,1730.1996621060248
SK01,TR72,1833.255874997907
SK01,TR81,1416.54052467565
SK01,TR82,1530.351692421199
SK01,TR83,1691.2457009099599
SK01,TR90,1930.756954280346
SK01,TRA1,2104.4363314186994
SK01,TRA2,2270.851946175533
SK01,TRB1,2055.677404173342
SK01,TRB2,2356.3649855728686
SK01,TRC1,2062.8392806521806
SK01,TRC2,2171.333882300817
SK01,TRC3,2302.1291578379955
SK01,UKC1,1468.7833046487492
SK01,UKC2,1495.08661350597
SK01,UKD1,1558.8135393915888
SK01,UKD3,1479.3227018282164
SK01,UKD4,1507.949949772985
SK01,UKD6,1489.7898338543703
SK01,UKD7,1517.1150691211974
SK01,UKE1,1374.105897148378
SK01,UKE2,1439.4163199534175
SK01,UKE3,1422.2879383169172
SK01,UKE4,1449.1920621806273
SK01,UKF1,1404.3844529116993
SK01,UKF2,1368.2684334610187
SK01,UKF3,1338.5852295580492
SK01,UKG1,1430.3839769837716
SK01,UKG2,1458.7482390314663
SK01,UKG3,1428.3818901579887
SK01,UKH1,1255.7008484888806
SK01,UKH2,1309.151783544133
SK01,UKH3,1248.4429057565876
SK01,UKI3,1292.7128054859566
SK01,UKI4,1284.3830102630934
SK01,UKI5,1276.7266925298993
SK01,UKI6,1286.414917244928
SK01,UKI7,1302.88782015116
SK01,UKJ1,1355.3944523666344
SK01,UKJ2,1292.0503620043814
SK01,UKJ3,1360.796680111568
SK01,UKJ4,1233.220788949902
SK01,UKK1,1436.8979881574885
SK01,UKK2,1443.4764246216416
SK01,UKK3,1606.1616651092727
SK01,UKK4,1539.331736225927
SK01,UKL1,1546.1460884780497
SK01,UKL2,1509.492727072029
SK01,UKM5,1658.2361293317338
SK01,UKM6,1769.380940629764
SK01,UKM7,1643.505946930812
SK01,UKM8,1687.557629549679
SK01,UKM9,1652.4454016723548
SK01,UKN0,1744.3173548822367
SK01,UKN1,1788.7385425806137
SK02,AL01,744.5030744879701
SK02,AL02,815.4428982181497
SK02,AL03,903.2748627194998
SK02,AT11,151.51373136671197
SK02,AT12,168.18429389349694
SK02,AT13,131.36653248616165
SK02,AT21,363.0828398342696
SK02,AT22,255.79617958494734
SK02,AT31,308.5762384807743
SK02,AT32,381.55755267459324
SK02,AT33,509.1247537909019
SK02,AT34,632.5187591316223
SK02,BE10,1025.4842425554727
SK02,BE21,1016.7453738056813
